mean,subj,item,sdiff,ambiguity
3.3519,"30","60",2056.558659539,"unambig"
0.6858,"30","60",2056.558659539,"unambig"
3.1359,"30","60",2056.558659539,"unambig"
7.2662,"30","9",-943.441340460999,"ambig"
5.4612,"30","9",-943.441340460999,"ambig"
2.7629,"30","9",-943.441340460999,"ambig"
2.8021,"30","9",-943.441340460999,"ambig"
-4.8539,"30","44",-1053.441340461,"ambig"
-11.162,"30","44",-1053.441340461,"ambig"
-4.3084,"30","44",-1053.441340461,"ambig"
-8.0417,"30","44",-1053.441340461,"ambig"
7.081,"30","58",-954.441340460999,"ambig"
6.2143,"30","58",-954.441340460999,"ambig"
6.1512,"30","58",-954.441340460999,"ambig"
7.3531,"30","58",-954.441340460999,"ambig"
-1.3211,"30","15",957.558659539001,"ambig"
-0.29031,"30","15",957.558659539001,"ambig"
1.7839,"30","15",957.558659539001,"ambig"
0.87093,"30","15",957.558659539001,"ambig"
6.4794,"30","17",2045.558659539,"unambig"
7.8384,"30","17",2045.558659539,"unambig"
6.7472,"30","17",2045.558659539,"unambig"
8.0081,"30","17",2045.558659539,"unambig"
-4.1569,"30","31",1045.558659539,"ambig"
-4.5945,"30","31",1045.558659539,"ambig"
-3.3729,"30","31",1045.558659539,"ambig"
-4.4402,"30","31",1045.558659539,"ambig"
5.8861,"30","53",-954.441340460999,"ambig"
4.9493,"30","53",-954.441340460999,"ambig"
4.5159,"30","53",-954.441340460999,"ambig"
4.4135,"30","53",-954.441340460999,"ambig"
-4.0096,"30","37",1957.558659539,"unambig"
-1.8583,"30","37",1957.558659539,"unambig"
-2.8414,"30","37",1957.558659539,"unambig"
-1.8975,"30","37",1957.558659539,"unambig"
4.2312,"30","57",2056.558659539,"unambig"
3.5791,"30","57",2056.558659539,"unambig"
1.8709,"30","57",2056.558659539,"unambig"
3.7235,"30","57",2056.558659539,"unambig"
-0.95367,"30","39",-1053.441340461,"ambig"
4.0195,"30","39",-1053.441340461,"ambig"
2.1149,"30","39",-1053.441340461,"ambig"
2.38,"30","39",-1053.441340461,"ambig"
4.192,"30","54",2056.558659539,"unambig"
9.5213,"30","54",2056.558659539,"unambig"
4.558,"30","54",2056.558659539,"unambig"
8.224,"30","54",2056.558659539,"unambig"
-2.6591,"30","5",-1954.441340461,"unambig"
-7.7907,"30","5",-1954.441340461,"unambig"
2.3547,"30","5",-1954.441340461,"unambig"
-2.9424,"30","5",-1954.441340461,"unambig"
6.6757,"30","16",2045.558659539,"unambig"
7.0852,"30","16",2045.558659539,"unambig"
4.3112,"30","16",2045.558659539,"unambig"
7.6504,"30","16",2045.558659539,"unambig"
6.7529,"30","42",1957.558659539,"unambig"
0.1683,"30","42",1957.558659539,"unambig"
7.628,"30","42",1957.558659539,"unambig"
4.5482,"30","42",1957.558659539,"unambig"
8.0501,"30","10",-1954.441340461,"unambig"
10.492,"30","10",-1954.441340461,"unambig"
5.2915,"30","10",-1954.441340461,"unambig"
9.102,"30","10",-1954.441340461,"unambig"
7.1876,"30","3",-943.441340460999,"ambig"
11.143,"30","3",-943.441340460999,"ambig"
5.6561,"30","3",-943.441340460999,"ambig"
10.207,"30","3",-943.441340460999,"ambig"
1.2201,"30","2",-943.441340460999,"ambig"
-2.7222,"30","2",-943.441340460999,"ambig"
-0.71245,"30","2",-943.441340460999,"ambig"
-2.056,"30","2",-943.441340460999,"ambig"
1.1093,"30","48",-2042.441340461,"unambig"
-9.5732,"30","48",-2042.441340461,"unambig"
3.3785,"30","48",-2042.441340461,"unambig"
-4.7572,"30","48",-2042.441340461,"unambig"
1.8386,"30","47",2056.558659539,"unambig"
0.63532,"30","47",2056.558659539,"unambig"
2.6002,"30","47",2056.558659539,"unambig"
1.1893,"30","47",2056.558659539,"unambig"
9.203,"30","8",-943.441340460999,"ambig"
9.0669,"30","8",-943.441340460999,"ambig"
6.9618,"30","8",-943.441340460999,"ambig"
9.3614,"30","8",-943.441340460999,"ambig"
-2.7194,"30","18",1056.558659539,"ambig"
-0.41373,"30","18",1056.558659539,"ambig"
-0.4544,"30","18",1056.558659539,"ambig"
-0.38848,"30","18",1056.558659539,"ambig"
3.5945,"30","19",2055.558659539,"unambig"
1.9733,"30","19",2055.558659539,"unambig"
1.0476,"30","19",2055.558659539,"unambig"
2.0574,"30","19",2055.558659539,"unambig"
1.1612,"30","49",-954.441340460999,"ambig"
0.9677,"30","49",-954.441340460999,"ambig"
-0.84568,"30","49",-954.441340460999,"ambig"
1.3267,"30","49",-954.441340460999,"ambig"
-0.2258,"30","21",2045.558659539,"unambig"
-1.3548,"30","21",2045.558659539,"unambig"
1.8653,"30","21",2045.558659539,"unambig"
-0.42214,"30","21",2045.558659539,"unambig"
-2.7853,"30","12",-1954.441340461,"unambig"
-4.7249,"30","12",-1954.441340461,"unambig"
1.2103,"30","12",-1954.441340461,"unambig"
-1.1851,"30","12",-1954.441340461,"unambig"
5.7361,"30","28",2045.558659539,"unambig"
5.2522,"30","28",2045.558659539,"unambig"
4.5678,"30","28",2045.558659539,"unambig"
5.4093,"30","28",2045.558659539,"unambig"
1.7867,"30","11",1946.558659539,"unambig"
0.58903,"30","11",1946.558659539,"unambig"
-0.52452,"30","11",1946.558659539,"unambig"
1.1668,"30","11",1946.558659539,"unambig"
0.54135,"30","10",-943.441340460999,"ambig"
0.036464,"30","10",-943.441340460999,"ambig"
0.48806,"30","10",-943.441340460999,"ambig"
2.3547,"30","10",-943.441340460999,"ambig"
-1.2692,"30","32",1045.558659539,"ambig"
0.47403,"30","32",1045.558659539,"ambig"
-1.4109,"30","32",1045.558659539,"ambig"
0.035062,"30","32",1045.558659539,"ambig"
7.8468,"30","23",-2053.441340461,"unambig"
2.9676,"30","23",-2053.441340461,"unambig"
3.2144,"30","23",-2053.441340461,"unambig"
5.0545,"30","23",-2053.441340461,"unambig"
6.7164,"30","59",-954.441340460999,"ambig"
6.8286,"30","59",-954.441340460999,"ambig"
6.3419,"30","59",-954.441340460999,"ambig"
6.9127,"30","59",-954.441340460999,"ambig"
-2.6184,"30","35",-1943.441340461,"unambig"
-5.1807,"30","35",-1943.441340461,"unambig"
-3.854,"30","35",-1943.441340461,"unambig"
-5.0082,"30","35",-1943.441340461,"unambig"
9.5031,"30","17",-2053.441340461,"unambig"
10.252,"30","17",-2053.441340461,"unambig"
4.5159,"30","17",-2053.441340461,"unambig"
9.3979,"30","17",-2053.441340461,"unambig"
2.8933,"30","8",-1954.441340461,"unambig"
1.1304,"30","8",-1954.441340461,"unambig"
2.9718,"30","8",-1954.441340461,"unambig"
2.4796,"30","8",-1954.441340461,"unambig"
4.5384,"30","19",-1042.441340461,"ambig"
2.4108,"30","19",-1042.441340461,"ambig"
3.084,"30","19",-1042.441340461,"ambig"
3.6646,"30","19",-1042.441340461,"ambig"
3.5034,"30","51",2056.558659539,"unambig"
4.2999,"30","51",2056.558659539,"unambig"
2.028,"30","51",2056.558659539,"unambig"
4.2761,"30","51",2056.558659539,"unambig"
-1.7208,"30","60",-954.441340460999,"ambig"
1.7909,"30","60",-954.441340460999,"ambig"
0.91721,"30","60",-954.441340460999,"ambig"
1.3856,"30","60",-954.441340460999,"ambig"
3.5104,"30","44",1045.558659539,"ambig"
3.7684,"30","44",1045.558659539,"ambig"
4.781,"30","44",1045.558659539,"ambig"
4.1317,"30","44",1045.558659539,"ambig"
1.7517,"30","25",1056.558659539,"ambig"
1.6142,"30","25",1056.558659539,"ambig"
0.5708,"30","25",1056.558659539,"ambig"
1.3436,"30","25",1056.558659539,"ambig"
4.1934,"30","14",957.558659539001,"ambig"
5.7333,"30","14",957.558659539001,"ambig"
1.4011,"30","14",957.558659539001,"ambig"
6.8496,"30","14",957.558659539001,"ambig"
6.5215,"30","37",-1943.441340461,"unambig"
5.9114,"30","37",-1943.441340461,"unambig"
2.3856,"30","37",-1943.441340461,"unambig"
5.9899,"30","37",-1943.441340461,"unambig"
-1.0098,"30","18",2045.558659539,"unambig"
-2.3155,"30","18",2045.558659539,"unambig"
-0.61849,"30","18",2045.558659539,"unambig"
0.20195,"30","18",2045.558659539,"unambig"
4.809,"30","47",-2042.441340461,"unambig"
2.2103,"30","47",-2042.441340461,"unambig"
0.3394,"30","47",-2042.441340461,"unambig"
1.1753,"30","47",-2042.441340461,"unambig"
3.0574,"30","1",-1954.441340461,"unambig"
-1.6619,"30","1",-1954.441340461,"unambig"
1.4361,"30","1",-1954.441340461,"unambig"
0.026647,"30","1",-1954.441340461,"unambig"
3.8568,"30","3",-1954.441340461,"unambig"
5.0348,"30","3",-1954.441340461,"unambig"
4.0293,"30","3",-1954.441340461,"unambig"
5.9394,"30","3",-1954.441340461,"unambig"
0.33799,"30","7",957.558659539001,"ambig"
-4.9072,"30","7",957.558659539001,"ambig"
1.5539,"30","7",957.558659539001,"ambig"
-2.3309,"30","7",957.558659539001,"ambig"
5.2957,"30","48",946.558659539001,"ambig"
8.4793,"30","48",946.558659539001,"ambig"
3.3056,"30","48",946.558659539001,"ambig"
7.6196,"30","48",946.558659539001,"ambig"
-2.7068,"30","49",946.558659539001,"ambig"
-3.3421,"30","49",946.558659539001,"ambig"
1.9803,"30","49",946.558659539001,"ambig"
-2.7025,"30","49",946.558659539001,"ambig"
2.7039,"30","32",-1943.441340461,"unambig"
1.2286,"30","32",-1943.441340461,"unambig"
1.1276,"30","32",-1943.441340461,"unambig"
-0.22299,"30","32",-1943.441340461,"unambig"
1.3744,"30","17",1056.558659539,"ambig"
-1.8583,"30","17",1056.558659539,"ambig"
1.0266,"30","17",1056.558659539,"ambig"
0.1136,"30","17",1056.558659539,"ambig"
-1.9789,"30","52",946.558659539001,"ambig"
-4.5482,"30","52",946.558659539001,"ambig"
-1.9396,"30","52",946.558659539001,"ambig"
-2.4235,"30","52",946.558659539001,"ambig"
0.86532,"30","26",2045.558659539,"unambig"
0.44739,"30","26",2045.558659539,"unambig"
-0.61007,"30","26",2045.558659539,"unambig"
0.99294,"30","26",2045.558659539,"unambig"
5.4948,"30","6",1946.558659539,"unambig"
4.084,"30","6",1946.558659539,"unambig"
3.6352,"30","6",1946.558659539,"unambig"
5.1765,"30","6",1946.558659539,"unambig"
-1.9719,"30","34",-1053.441340461,"ambig"
-5.3812,"30","34",-1053.441340461,"ambig"
-3.0532,"30","34",-1053.441340461,"ambig"
-2.8793,"30","34",-1053.441340461,"ambig"
-1.007,"30","24",-2053.441340461,"unambig"
-4.1667,"30","24",-2053.441340461,"unambig"
-1.1683,"30","24",-2053.441340461,"unambig"
-3.3589,"30","24",-2053.441340461,"unambig"
7.4246,"30","29",-2053.441340461,"unambig"
6.1919,"30","29",-2053.441340461,"unambig"
4.1695,"30","29",-2053.441340461,"unambig"
7.994,"30","29",-2053.441340461,"unambig"
4.8581,"30","13",957.558659539001,"ambig"
3.0321,"30","13",957.558659539001,"ambig"
2.7909,"30","13",957.558659539001,"ambig"
3.3659,"30","13",957.558659539001,"ambig"
9.1455,"30","41",-1943.441340461,"unambig"
10.963,"30","41",-1943.441340461,"unambig"
5.8693,"30","41",-1943.441340461,"unambig"
10.399,"30","41",-1943.441340461,"unambig"
6.701,"30","23",-1042.441340461,"ambig"
5.5916,"30","23",-1042.441340461,"ambig"
2.192,"30","23",-1042.441340461,"ambig"
4.7151,"30","23",-1042.441340461,"ambig"
8.5354,"30","25",2045.558659539,"unambig"
5.8903,"30","25",2045.558659539,"unambig"
5.8777,"30","25",2045.558659539,"unambig"
8.9449,"30","25",2045.558659539,"unambig"
0.60586,"30","18",-1042.441340461,"ambig"
-1.0883,"30","18",-1042.441340461,"ambig"
-2.2874,"30","18",-1042.441340461,"ambig"
-0.30574,"30","18",-1042.441340461,"ambig"
5.0713,"30","30",-2053.441340461,"unambig"
4.3098,"30","30",-2053.441340461,"unambig"
2.3,"30","30",-2053.441340461,"unambig"
4.4402,"30","30",-2053.441340461,"unambig"
1.9494,"30","2",957.558659539001,"ambig"
3.9844,"30","2",957.558659539001,"ambig"
1.9003,"30","2",957.558659539001,"ambig"
3.6085,"30","2",957.558659539001,"ambig"
-4.6506,"30","33",-1943.441340461,"unambig"
-5.952,"30","33",-1943.441340461,"unambig"
-5.9464,"30","33",-1943.441340461,"unambig"
-5.3294,"30","33",-1943.441340461,"unambig"
-0.6283,"30","8",957.558659539001,"ambig"
-5.2396,"30","8",957.558659539001,"ambig"
-0.10799,"30","8",957.558659539001,"ambig"
-3.8596,"30","8",957.558659539001,"ambig"
-8.6406,"30","59",-2042.441340461,"unambig"
-15.639,"30","59",-2042.441340461,"unambig"
-4.2607,"30","59",-2042.441340461,"unambig"
-11.033,"30","59",-2042.441340461,"unambig"
-1.7881,"30","56",2056.558659539,"unambig"
-5.0517,"30","56",2056.558659539,"unambig"
-3.7053,"30","56",2056.558659539,"unambig"
-3.4136,"30","56",2056.558659539,"unambig"
6.4878,"30","20",-1042.441340461,"ambig"
7.6967,"30","20",-1042.441340461,"ambig"
3.9507,"30","20",-1042.441340461,"ambig"
7.2171,"30","20",-1042.441340461,"ambig"
4.7964,"30","43",-1943.441340461,"unambig"
2.1177,"30","43",-1943.441340461,"unambig"
1.8204,"30","43",-1943.441340461,"unambig"
4.7039,"30","43",-1943.441340461,"unambig"
8.1469,"30","24",2045.558659539,"unambig"
8.7303,"30","24",2045.558659539,"unambig"
5.3462,"30","24",2045.558659539,"unambig"
8.217,"30","24",2045.558659539,"unambig"
8.4007,"30","51",-954.441340460999,"ambig"
7.7234,"30","51",-954.441340460999,"ambig"
5.3616,"30","51",-954.441340460999,"ambig"
6.9085,"30","51",-954.441340460999,"ambig"
4.0952,"30","10",957.558659539001,"ambig"
0.91721,"30","10",957.558659539001,"ambig"
3.3687,"30","10",957.558659539001,"ambig"
3.0153,"30","10",957.558659539001,"ambig"
0.57641,"30","53",-2042.441340461,"unambig"
-1.7909,"30","53",-2042.441340461,"unambig"
0.61568,"30","53",-2042.441340461,"unambig"
0.30994,"30","53",-2042.441340461,"unambig"
1.5918,"30","35",-1053.441340461,"ambig"
2.4557,"30","35",-1053.441340461,"ambig"
-1.2496,"30","35",-1053.441340461,"ambig"
0.78398,"30","35",-1053.441340461,"ambig"
1.5119,"30","31",1957.558659539,"unambig"
0.90319,"30","31",1957.558659539,"unambig"
3.7516,"30","31",1957.558659539,"unambig"
2.1177,"30","31",1957.558659539,"unambig"
10.116,"30","36",1957.558659539,"unambig"
12.472,"30","36",1957.558659539,"unambig"
6.7991,"30","36",1957.558659539,"unambig"
10.882,"30","36",1957.558659539,"unambig"
5.5692,"30","27",2045.558659539,"unambig"
6.7136,"30","27",2045.558659539,"unambig"
5.4079,"30","27",2045.558659539,"unambig"
7.98,"30","27",2045.558659539,"unambig"
-4.4135,"30","38",-1053.441340461,"ambig"
-5.7431,"30","38",-1053.441340461,"ambig"
-5.8483,"30","38",-1053.441340461,"ambig"
-5.3125,"30","38",-1053.441340461,"ambig"
-3.3687,"30","23",1056.558659539,"ambig"
-3.4192,"30","23",1056.558659539,"ambig"
-5.227,"30","23",1056.558659539,"ambig"
-3.1036,"30","23",1056.558659539,"ambig"
4.1443,"30","57",-954.441340460999,"ambig"
2.3842,"30","57",-954.441340460999,"ambig"
3.3729,"30","57",-954.441340460999,"ambig"
3.732,"30","57",-954.441340460999,"ambig"
-1.3997,"30","43",1055.558659539,"ambig"
-1.4768,"30","43",1055.558659539,"ambig"
-0.63111,"30","43",1055.558659539,"ambig"
0.10799,"30","43",1055.558659539,"ambig"
2.9494,"30","17",-1042.441340461,"ambig"
7.4302,"30","17",-1042.441340461,"ambig"
3.2299,"30","17",-1042.441340461,"ambig"
7.5481,"30","17",-1042.441340461,"ambig"
4.8806,"30","15",-1954.441340461,"unambig"
6.5285,"30","15",-1954.441340461,"unambig"
4.0237,"30","15",-1954.441340461,"unambig"
4.8259,"30","15",-1954.441340461,"unambig"
4.5229,"30","54",-954.441340460999,"ambig"
8.8257,"30","54",-954.441340460999,"ambig"
3.7221,"30","54",-954.441340460999,"ambig"
7.8748,"30","54",-954.441340460999,"ambig"
4.8637,"30","2",1946.558659539,"unambig"
1.4544,"30","2",1946.558659539,"unambig"
4.2593,"30","2",1946.558659539,"unambig"
4.9956,"30","2",1946.558659539,"unambig"
5.7992,"30","35",1957.558659539,"unambig"
10.15,"30","35",1957.558659539,"unambig"
4.0671,"30","35",1957.558659539,"unambig"
8.2675,"30","35",1957.558659539,"unambig"
9.2591,"30","48",-954.441340460999,"ambig"
10.681,"30","48",-954.441340460999,"ambig"
8.0067,"30","48",-954.441340460999,"ambig"
11.203,"30","48",-954.441340460999,"ambig"
0.87233,"30","55",946.558659539001,"ambig"
-2.1626,"30","55",946.558659539001,"ambig"
1.683,"30","55",946.558659539001,"ambig"
-0.25385,"30","55",946.558659539001,"ambig"
0.21738,"30","1",-943.441340460999,"ambig"
-0.4558,"30","1",-943.441340460999,"ambig"
-2.164,"30","1",-943.441340460999,"ambig"
-0.35482,"30","1",-943.441340460999,"ambig"
4.6323,"30","20",-2053.441340461,"unambig"
2.1892,"30","20",-2053.441340461,"unambig"
-2.2019,"30","20",-2053.441340461,"unambig"
2.9269,"30","20",-2053.441340461,"unambig"
0.45159,"30","4",1946.558659539,"unambig"
-3.3182,"30","4",1946.558659539,"unambig"
1.3169,"30","4",1946.558659539,"unambig"
-1.1795,"30","4",1946.558659539,"unambig"
-2.2636,"30","42",-1943.441340461,"unambig"
-4.077,"30","42",-1943.441340461,"unambig"
-2.2958,"30","42",-1943.441340461,"unambig"
-2.0813,"30","42",-1943.441340461,"unambig"
1.1893,"30","30",-1042.441340461,"ambig"
2.7039,"30","30",-1042.441340461,"ambig"
1.2117,"30","30",-1042.441340461,"ambig"
4.0349,"30","30",-1042.441340461,"ambig"
8.8818,"30","51",-2042.441340461,"unambig"
4.694,"30","51",-2042.441340461,"unambig"
4.1695,"30","51",-2042.441340461,"unambig"
6.3896,"30","51",-2042.441340461,"unambig"
0.21458,"30","9",-1954.441340461,"unambig"
1.6198,"30","9",-1954.441340461,"unambig"
-1.8414,"30","9",-1954.441340461,"unambig"
-0.28049,"30","9",-1954.441340461,"unambig"
0.41793,"30","39",1957.558659539,"unambig"
-2.6787,"30","39",1957.558659539,"unambig"
0.94245,"30","39",1957.558659539,"unambig"
-0.19214,"30","39",1957.558659539,"unambig"
3.4893,"30","27",-1042.441340461,"ambig"
4.5664,"30","27",-1042.441340461,"ambig"
2.9199,"30","27",-1042.441340461,"ambig"
4.2999,"30","27",-1042.441340461,"ambig"
3.1583,"30","47",-954.441340460999,"ambig"
-0.58623,"30","47",-954.441340460999,"ambig"
2.4221,"30","47",-954.441340460999,"ambig"
0.47824,"30","47",-954.441340460999,"ambig"
7.1371,"30","49",-2042.441340461,"unambig"
8.7261,"30","49",-2042.441340461,"unambig"
3.889,"30","49",-2042.441340461,"unambig"
7.2591,"30","49",-2042.441340461,"unambig"
-4.0279,"30","24",1056.558659539,"ambig"
-5.9591,"30","24",1056.558659539,"ambig"
-4.6099,"30","24",1056.558659539,"ambig"
-4.6926,"30","24",1056.558659539,"ambig"
2.0308,"30","38",1045.558659539,"ambig"
2.9283,"30","38",1045.558659539,"ambig"
1.5329,"30","38",1045.558659539,"ambig"
3.429,"30","38",1045.558659539,"ambig"
3.6899,"30","40",1957.558659539,"unambig"
5.2929,"30","40",1957.558659539,"unambig"
3.1247,"30","40",1957.558659539,"unambig"
5.3336,"30","40",1957.558659539,"unambig"
7.9351,"30","45",1957.558659539,"unambig"
8.1455,"30","45",1957.558659539,"unambig"
6.837,"30","45",1957.558659539,"unambig"
8.7458,"30","45",1957.558659539,"unambig"
5.8777,"30","50",946.558659539001,"ambig"
4.2943,"30","50",946.558659539001,"ambig"
3.422,"30","50",946.558659539001,"ambig"
3.0251,"30","50",946.558659539001,"ambig"
4.0405,"30","22",1056.558659539,"ambig"
8.1665,"30","22",1056.558659539,"ambig"
2.2341,"30","22",1056.558659539,"ambig"
6.2732,"30","22",1056.558659539,"ambig"
7.154,"30","13",1946.558659539,"unambig"
7.0277,"30","13",1946.558659539,"unambig"
6.4878,"30","13",1946.558659539,"unambig"
9.576,"30","13",1946.558659539,"unambig"
2.7951,"30","9",1946.558659539,"unambig"
1.4614,"30","9",1946.558659539,"unambig"
0.64934,"30","9",1946.558659539,"unambig"
1.1136,"30","9",1946.558659539,"unambig"
-0.25104,"30","42",1045.558659539,"ambig"
-1.7166,"30","42",1045.558659539,"ambig"
3.3827,"30","42",1045.558659539,"ambig"
2.5314,"30","42",1045.558659539,"ambig"
-0.60306,"30","14",-943.441340460999,"ambig"
-0.51751,"30","14",-943.441340460999,"ambig"
-0.093965,"30","14",-943.441340460999,"ambig"
0.89617,"30","14",-943.441340460999,"ambig"
-2.8877,"30","16",-2053.441340461,"unambig"
-3.3659,"30","16",-2053.441340461,"unambig"
-0.37446,"30","16",-2053.441340461,"unambig"
-0.78818,"30","16",-2053.441340461,"unambig"
2.1822,"30","29",1056.558659539,"ambig"
0.7966,"30","29",1056.558659539,"ambig"
2.5889,"30","29",1056.558659539,"ambig"
2.8161,"30","29",1056.558659539,"ambig"
-0.19354,"30","2",-1954.441340461,"unambig"
1.7096,"30","2",-1954.441340461,"unambig"
-0.47403,"30","2",-1954.441340461,"unambig"
1.718,"30","2",-1954.441340461,"unambig"
8.1076,"30","1",1946.558659539,"unambig"
9.1889,"30","1",1946.558659539,"unambig"
5.5453,"30","1",1946.558659539,"unambig"
11.339,"30","1",1946.558659539,"unambig"
-0.057501,"30","54",-2042.441340461,"unambig"
-3.5048,"30","54",-2042.441340461,"unambig"
-1.0827,"30","54",-2042.441340461,"unambig"
-0.42635,"30","54",-2042.441340461,"unambig"
-4.3322,"30","52",-2042.441340461,"unambig"
-5.9254,"30","52",-2042.441340461,"unambig"
-2.2524,"30","52",-2042.441340461,"unambig"
-5.5089,"30","52",-2042.441340461,"unambig"
-0.31135,"30","28",1056.558659539,"ambig"
-0.56519,"30","28",1056.558659539,"ambig"
-0.99435,"30","28",1056.558659539,"ambig"
0.31555,"30","28",1056.558659539,"ambig"
2.9185,"30","21",-1042.441340461,"ambig"
2.3589,"30","21",-1042.441340461,"ambig"
2.5455,"30","21",-1042.441340461,"ambig"
4.4135,"30","21",-1042.441340461,"ambig"
1.955,"30","55",-2042.441340461,"unambig"
0.65916,"30","55",-2042.441340461,"unambig"
2.2145,"30","55",-2042.441340461,"unambig"
1.4053,"30","55",-2042.441340461,"unambig"
2.2341,"30","42",-1053.441340461,"ambig"
0.95227,"30","42",-1053.441340461,"ambig"
3.1752,"30","42",-1053.441340461,"ambig"
